*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.8.6.000 -Release  SEP 21, 2026 21:32:41

*RUN   1        : Continuous Flooding (CF)  RICER048 BDAR2601    1
 MODEL          : RICER048 - Rice
 EXPERIMENT     : BDAR2601 RI BORO RICE CF VS AWD (ARONGHATA)
 DATA PATH      : C:\DSSAT48\Rice\
 TREATMENT  1   : Continuous Flooding (CF)  RICER048
  
!YR        Days  Days              Leaf  <--------- Dry Weight -----------> Grain Kernl              <------ Stress (0-1) ------>   Leaf  Shell  Spec  <-Canopy->  Root  <-- Root Length Density ---><Senesced Mat>   Phot  
!  and    after after  Leaf  Grow  Area  <------------ kg/Ha ------------->   per  wght  Harv Tillr  <--- Water ---->                Nit   -ing  Leaf  Hght Brdth Depth  <---- cm3/cm3 of soil -----> <--(kg/ha)-->  Therm  
!     DOY start plant   Num Stage Index  Leaf  Stem Grain  Root Panic  Crop    m2    mg  Indx   No.  Phot  Grow  Excs  Nitr Potas     %      %   Area    m     m     m    0-5  5-15 15-30 30-45 45-60   Surf   Soil   Days  
@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  EWAD  CWAD  G#AD  GWGD  HIAD  T#AD  WSPD  WSGD  EWSD  NSTD  KSTD   LN%D   SH%D  SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  SNW0C  SNW1C   DTTC  
 2026 111    97    96  16.0     4  0.12   197   497     0   152     0   694     0   0.0 0.000    59 0.000 0.000 0.000 0.000 0.000   1.45   0.00  62.4  0.00  0.00  0.60  1.31  0.94  0.31  0.04  0.04    133      0   1422
 2026 112    98    97  16.0     5  0.12   197   451    28   153    67   715   114  58.9 0.040    59 0.000 0.000 0.000 0.000 0.000   1.53  42.47  62.1  0.00  0.00  0.60  1.31  0.95  0.32  0.05  0.04    136     11   1437
 2026 113    99    98  16.0     5  0.12   197   466    36   154    74   738   142  52.1 0.048    59 0.000 0.000 0.000 0.000 0.000   1.48  48.00  61.8  0.00  0.00  0.60  1.31  0.96  0.32  0.05  0.04    140     23   1452
 2026 114   100    99  16.0     5  0.12   197   481    42   154    81   759   169  47.8 0.056    59 0.000 0.000 0.000 0.000 0.000   1.43  52.34  61.4  0.00  0.00  0.60  1.32  0.96  0.32  0.05  0.05    143     34   1467
 2026 115   101   100  16.0     5  0.12   197   496    50   155    88   781   198  44.4 0.063    59 0.000 0.000 0.000 0.000 0.000   1.38  56.26  61.0  0.00  0.00  0.60  1.32  0.97  0.32  0.05  0.05    147     46   1483
 2026 116   102   101  16.0     5  0.12   197   508    56   156    95   800   226  42.0 0.071    59 0.000 0.000 0.000 0.000 0.000   1.34  59.47  60.7  0.00  0.00  0.60  1.32  0.97  0.33  0.05  0.05    150     58   1499
 2026 117   103   102  16.0     5  0.12   197   506    72   156   111   814   290  38.3 0.089    59 0.000 0.000 0.000 0.000 0.000   1.32  65.30  60.4  0.00  0.00  0.60  1.32  0.98  0.33  0.05  0.05    154     69   1516
 2026 118   104   103  16.0     5  0.12   197   505    90   156   128   830   358  35.7 0.108    59 0.000 0.000 0.000 0.000 0.000   1.30  69.95  60.0  0.00  0.00  0.60  1.32  0.98  0.33  0.05  0.05    157     81   1534
 2026 119   105   104  16.0     5  0.12   196   503   106   156   144   844   423  34.1 0.125    59 0.000 0.000 0.000 0.000 0.000   1.28  73.32  59.7  0.00  0.00  0.60  1.32  0.99  0.33  0.05  0.05    161     93   1552
 2026 120   106   105  16.0     5  0.12   196   508   121   157   160   864   484  32.9 0.140    59 0.000 0.000 0.000 0.000 0.000   1.25  75.88  59.2  0.00  0.00  0.60  1.31  0.99  0.33  0.05  0.05    164    105   1570
 2026 121   107   106  16.0     5  0.12   196   513   136   157   174   883   543  32.1 0.154    59 0.000 0.000 0.000 0.000 0.000   1.22  77.91  58.8  0.00  0.00  0.60  1.31  1.00  0.34  0.05  0.05    168    116   1587
 2026 122   108   107  16.0     5  0.11   196   519   150   158   189   904   600  31.4 0.166    59 0.000 0.000 0.000 0.000 0.000   1.19  79.57  58.3  0.00  0.00  0.60  1.31  1.00  0.34  0.05  0.05    171    128   1604
 2026 123   109   108  16.0     5  0.11   196   526   164   159   203   924   657  30.9 0.178    59 0.000 0.000 0.000 0.000 0.000   1.15  81.00  57.8  0.00  0.00  0.60  1.30  1.01  0.34  0.06  0.05    175    140   1622
 2026 124   110   109  16.0     5  0.11   196   532   178   159   216   944   712  30.4 0.188    59 0.000 0.000 0.000 0.000 0.000   1.12  82.21  57.3  0.00  0.00  0.60  1.30  1.02  0.35  0.06  0.05    178    152   1640
 2026 125   111   110  16.0     5  0.11   196   536   191   160   229   961   764  30.0 0.199    59 0.000 0.000 0.000 0.000 0.000   1.09  83.22  56.8  0.00  0.00  0.60  1.30  1.02  0.35  0.06  0.05    182    164   1657
 2026 126   112   111  16.0     5  0.11   196   542   204   160   242   980   814  29.7 0.208    59 0.000 0.000 0.000 0.000 0.000   1.06  84.09  56.2  0.00  0.00  0.60  1.29  1.03  0.35  0.06  0.06    186    176   1674
 2026 127   113   112  16.0     5  0.11   196   546   216   160   255   997   864  29.5 0.217    59 0.000 0.000 0.000 0.000 0.000   1.03  84.87  55.7  0.00  0.00  0.60  1.29  1.03  0.35  0.06  0.06    189    188   1692
 2026 128   114   113  16.0     5  0.11   196   554   228   161   266  1017   912  29.2 0.224    59 0.000 0.000 0.000 0.000 0.000   1.00  85.55  55.1  0.00  0.00  0.60  1.28  1.04  0.36  0.06  0.06    193    200   1709
 2026 129   115   114  16.0     5  0.11   196   560   240   161   278  1034   958  29.0 0.232    59 0.000 0.000 0.000 0.000 0.000   0.97  86.15  54.5  0.00  0.00  0.60  1.28  1.04  0.36  0.06  0.06    197    212   1727
 2026 130   116   115  16.0     5  0.11   196   564   251   161   289  1050  1004  28.8 0.239    59 0.000 0.000 0.000 0.000 0.000   0.94  86.70  53.8  0.00  0.00  0.60  1.28  1.05  0.36  0.06  0.06    201    224   1745
 2026 131   117   116  16.0     5  0.10   196   569   262   162   300  1066  1047  28.7 0.246    59 0.000 0.000 0.000 0.000 0.000   0.92  87.18  53.2  0.00  0.00  0.60  1.27  1.05  0.36  0.06  0.06    205    236   1762
 2026 132   118   117  16.0     5  0.10   196   575   272   162   311  1082  1090  28.5 0.252    59 0.000 0.000 0.000 0.000 0.000   0.89  87.62  52.5  0.00  0.00  0.60  1.27  1.05  0.37  0.06  0.06    208    248   1779
 2026 133   119   118  16.0     5  0.10   192   575   287   162   325  1092  1147  28.4 0.263    59 0.000 0.000 0.000 0.000 0.000   0.87  88.16  52.8  0.00  0.00  0.60  1.27  1.06  0.37  0.06  0.06    212    261   1797
 2026 134   120   119  16.0     6  0.10   192   575   287   162   325  1092  1147  28.4 0.263    59 0.000 0.000 0.000 0.000 0.000   0.87  88.16  52.8  0.00  0.00  0.60  1.26  1.06  0.37  0.06  0.06    212    261   1815
 2026 135   121   120  16.0    20  0.10   192   575   287   162   325  1092  1147  28.4 0.263    59 0.000 0.000 0.000 0.000 0.000   0.87  88.16  52.8  0.00  0.00  0.60  1.26  1.07  0.37  0.06  0.06    212    261   1815

*DSSAT Cropping System Model Ver. 4.8.6.000 -Release  SEP 21, 2026 21:32:41

*RUN   2        : Safe-AWD                  RICER048 BDAR2601    2
 MODEL          : RICER048 - Rice
 EXPERIMENT     : BDAR2601 RI BORO RICE CF VS AWD (ARONGHATA)
 DATA PATH      : C:\DSSAT48\Rice\
 TREATMENT  2   : Safe-AWD                  RICER048
  
!YR        Days  Days              Leaf  <--------- Dry Weight -----------> Grain Kernl              <------ Stress (0-1) ------>   Leaf  Shell  Spec  <-Canopy->  Root  <-- Root Length Density ---><Senesced Mat>   Phot  
!  and    after after  Leaf  Grow  Area  <------------ kg/Ha ------------->   per  wght  Harv Tillr  <--- Water ---->                Nit   -ing  Leaf  Hght Brdth Depth  <---- cm3/cm3 of soil -----> <--(kg/ha)-->  Therm  
!     DOY start plant   Num Stage Index  Leaf  Stem Grain  Root Panic  Crop    m2    mg  Indx   No.  Phot  Grow  Excs  Nitr Potas     %      %   Area    m     m     m    0-5  5-15 15-30 30-45 45-60   Surf   Soil   Days  
@YEAR DOY   DAS   DAP  L#SD  GSTD  LAID  LWAD  SWAD  GWAD  RWAD  EWAD  CWAD  G#AD  GWGD  HIAD  T#AD  WSPD  WSGD  EWSD  NSTD  KSTD   LN%D   SH%D  SLAD  CHTD  CWID  RDPD  RL1D  RL2D  RL3D  RL4D  RL5D  SNW0C  SNW1C   DTTC  
 2026 015     1     0   2.0     1  0.04    27     3     0    19     0    30     0   0.0 0.000    50 0.000 0.000 0.000 0.000 0.000   3.96   0.00 147.5  0.00  0.00  0.05  0.84  0.11  0.00  0.00  0.00      0      0      8
 2026 016     2     1   2.0     1  0.04    27     3     0    21     0    30     0   0.0 0.000    50 0.000 0.000 0.000 0.000 0.000   3.95   0.00 145.4  0.00  0.00  0.06  0.85  0.11  0.00  0.00  0.00      0      0     15
 2026 017     3     2   2.0     1  0.04    27     3     0    24     0    30     0   0.0 0.000    50 0.000 0.000 0.000 0.000 0.000   3.94   0.00 143.4  0.00  0.00  0.08  0.88  0.12  0.00  0.00  0.00      0      0     23
 2026 018     4     3   2.0     1  0.04    28     3     0    28     0    31     0   0.0 0.000    50 0.000 0.000 0.000 0.000 0.000   3.91   0.00 141.5  0.00  0.00  0.09  0.91  0.13  0.00  0.00  0.00      0      0     32
 2026 019     5     4   2.0     1  0.04    28     3     0    33     0    31     0   0.0 0.000    50 0.000 0.000 0.000 0.000 0.000   3.88   0.00 139.8  0.00  0.00  0.11  0.95  0.16  0.00  0.00  0.00      0      0     42
 2026 020     6     5   2.0     1  0.04    28     3     0    38     0    31     0   0.0 0.000    50 0.000 0.000 0.000 0.000 0.000   3.84   0.00 138.2  0.00  0.00  0.13  0.98  0.19  0.00  0.00  0.00      0      0     53
 2026 021     7     6   3.0     1  0.04    29     3     0    45     0    32     0   0.0 0.000    50 0.000 0.000 0.000 0.000 0.000   3.79   0.00 136.6  0.00  0.00  0.15  1.02  0.23  0.00  0.00  0.00      0      0     64
 2026 022     8     7   3.0     1  0.04    29     3     0    52     0    32     0   0.0 0.000    50 0.000 0.000 0.000 0.000 0.000   3.74   0.00 135.2  0.00  0.00  0.17  1.06  0.28  0.00  0.00  0.00      0      0     74
 2026 023     9     8   3.0     1  0.04    29     3     0    58     0    32     0   0.0 0.000    50 0.000 0.000 0.000 0.209 0.000   3.69   0.00 133.7  0.00  0.00  0.19  1.10  0.33  0.01  0.00  0.00      1      0     84
 2026 024    10     9   3.0     1  0.04    30     3     0    64     0    33     0   0.0 0.000    50 0.000 0.000 0.000 0.225 0.000   3.64   0.00 132.2  0.00  0.00  0.20  1.14  0.37  0.01  0.00  0.00      1      0     94
 2026 025    11    10   3.0     1  0.04    30     3     0    70     0    33     0   0.0 0.000    50 0.000 0.000 0.000 0.241 0.000   3.58   0.00 130.9  0.00  0.00  0.22  1.17  0.40  0.02  0.00  0.00      1      0    105
 2026 026    12    11   3.0     1  0.04    31     3     0    75     0    34     0   0.0 0.000    50 0.000 0.000 0.000 0.258 0.000   3.53   0.00 129.5  0.00  0.00  0.24  1.20  0.43  0.03  0.00  0.00      1      0    116
 2026 027    13    12   4.0     1  0.04    31     3     0    80     0    34     0   0.0 0.000    50 0.000 0.000 0.000 0.275 0.000   3.48   0.00 128.2  0.00  0.00  0.26  1.22  0.46  0.04  0.00  0.00      1      0    127
 2026 028    14    13   4.0     1  0.04    32     3     0    86     0    35     0   0.0 0.000    50 0.000 0.000 0.000 0.291 0.000   3.43   0.00 126.8  0.00  0.00  0.28  1.24  0.49  0.06  0.00  0.00      1      0    138
 2026 029    15    14   4.0     1  0.04    32     3     0    91     0    35     0   0.0 0.000    50 0.000 0.000 0.000 0.307 0.000   3.37   0.00 125.6  0.00  0.00  0.30  1.27  0.51  0.07  0.00  0.00      2      0    150
 2026 030    16    15   4.0     1  0.04    33     3     0    95     0    36     0   0.0 0.000    50 0.000 0.000 0.000 0.324 0.000   3.32   0.00 124.3  0.00  0.00  0.32  1.29  0.54  0.08  0.00  0.00      2      0    162
 2026 031    17    16   4.0     1  0.04    34     3     0   100     0    37     0   0.0 0.000    50 0.000 0.000 0.000 0.340 0.000   3.27   0.00 123.0  0.00  0.00  0.35  1.30  0.56  0.10  0.00  0.00      2      0    173
 2026 032    18    17   5.0     1  0.05    36     3     0   100     0    39     0   0.0 0.000    61 0.000 0.000 0.000 0.355 0.000   3.06   0.00 124.6  0.00  0.00  0.37  1.32  0.58  0.11  0.00  0.00      2      0    184
 2026 033    19    18   5.0     1  0.05    39     3     0   101     0    42     0   0.0 0.000    62 0.000 0.000 0.000 0.424 0.000   2.87   0.00 118.6  0.00  0.00  0.39  1.32  0.59  0.11  0.00  0.00      3      0    195
 2026 034    20    19   5.0     1  0.05    41     3     0   101     0    44     0   0.0 0.000    62 0.000 0.000 0.000 0.481 0.000   2.72   0.00 112.9  0.00  0.00  0.41  1.32  0.59  0.11  0.00  0.00      3      0    207
 2026 035    21    20   5.0     1  0.05    43     3     0   101     0    46     0   0.0 0.000    63 0.000 0.000 0.000 0.529 0.000   2.61   0.00 108.0  0.00  0.00  0.43  1.33  0.59  0.12  0.00  0.00      4      0    219
 2026 036    22    21   5.0     1  0.05    45     3     0   102     0    48     0   0.0 0.000    63 0.000 0.000 0.000 0.564 0.000   2.50   0.00 102.9  0.00  0.00  0.45  1.33  0.60  0.12  0.00  0.00      4      0    231
 2026 037    23    22   5.0     1  0.05    47     3     0   102     0    50     0   0.0 0.000    63 0.000 0.000 0.000 0.599 0.000   2.40   0.00  98.1  0.00  0.00  0.47  1.33  0.60  0.12  0.00  0.00      4      0    242
 2026 038    24    23   5.0     1  0.05    49     3     0   102     0    52     0   0.0 0.000    63 0.000 0.000 0.000 0.630 0.000   2.31   0.00  93.8  0.00  0.00  0.49  1.34  0.60  0.12  0.00  0.00      5      0    252
 2026 039    25    24   6.0     1  0.05    50     3     0   102     0    53     0   0.0 0.000    63 0.000 0.000 0.000 0.655 0.000   2.24   0.00  89.8  0.00  0.00  0.51  1.34  0.60  0.12  0.00  0.00      5      0    264
 2026 040    26    25   6.0     1  0.04    52     3     0   102     0    55     0   0.0 0.000    63 0.000 0.000 0.000 0.677 0.000   2.18   0.00  86.1  0.00  0.00  0.53  1.34  0.61  0.12  0.00  0.00      6      0    276
 2026 041    27    26   6.0     1  0.04    53     3     0   102     0    56     0   0.0 0.000    64 0.000 0.000 0.000 0.697 0.000   2.13   0.00  82.7  0.00  0.00  0.55  1.34  0.61  0.12  0.00  0.00      6      0    288
 2026 042    28    27   6.0     1  0.04    55     3     0   101     0    58     0   0.0 0.000    64 0.000 0.000 0.000 0.713 0.000   2.08   0.00  79.5  0.00  0.00  0.58  1.34  0.61  0.12  0.00  0.00      7      0    301
 2026 043    29    28   6.0     1  0.04    56     3     0   101     0    59     0   0.0 0.000    64 0.000 0.000 0.000 0.727 0.000   2.04   0.00  76.4  0.00  0.00  0.60  1.34  0.61  0.12  0.00  0.00      7      0    315
 2026 044    30    29   6.0     1  0.04    57     3     0   101     0    60     0   0.0 0.000    64 0.000 0.000 0.000 0.741 0.000   2.01   0.00  73.5  0.00  0.00  0.60  1.34  0.61  0.12  0.00  0.00      8      0    329
 2026 045    31    30   6.0     1  0.04    58     3     0   101     0    61     0   0.0 0.000    64 0.000 0.000 0.000 0.748 0.000   1.99   0.00  70.7  0.00  0.00  0.60  1.34  0.61  0.12  0.00  0.00      8      0    343
 2026 046    32    31   7.0     1  0.04    59     3     0   100     0    62     0   0.0 0.000    64 0.000 0.000 0.000 0.755 0.000   1.97   0.00  68.2  0.00  0.00  0.60  1.34  0.61  0.12  0.00  0.00      9      0    357
 2026 047    33    32   7.0     1  0.04    60     3     0   100     0    63     0   0.0 0.000    64 0.000 0.000 0.000 0.760 0.000   1.95   0.00  65.7  0.00  0.00  0.60  1.34  0.61  0.12  0.00  0.00     10      0    371
 2026 048    34    33   7.0     1  0.04    61     3     0   100     0    64     0   0.0 0.000    64 0.000 0.000 0.000 0.766 0.000   1.93   0.00  63.3  0.00  0.00  0.60  1.34  0.61  0.11  0.00  0.00     10      0    385
 2026 049    35    34   7.0     1  0.04    62     3     0    99     0    65     0   0.0 0.000    64 0.000 0.000 0.000 0.770 0.000   1.92   0.00  61.0  0.00  0.00  0.60  1.34  0.62  0.11  0.00  0.00     11      0    400
 2026 050    36    35   7.0     1  0.04    63     3     0    99     0    66     0   0.0 0.000    64 0.000 0.000 0.000 0.774 0.000   1.95   0.00  58.9  0.00  0.00  0.60  1.34  0.62  0.11  0.00  0.00     12      0    415
 2026 051    37    36   8.0     1  0.04    64     3     0    98     0    67     0   0.0 0.000    64 0.000 0.000 0.000 0.766 0.000   1.97   0.00  56.8  0.00  0.00  0.60  1.33  0.62  0.11  0.00  0.00     13      0    431
 2026 052    38    37   8.0     1  0.04    65     3     0    98     0    68     0   0.0 0.000    64 0.000 0.000 0.000 0.740 0.000   2.00   0.00  54.7  0.00  0.00  0.60  1.33  0.62  0.11  0.00  0.00     13      0    447
 2026 053    39    38   8.0     1  0.03    66     3     0    97     0    69     0   0.0 0.000    64 0.000 0.000 0.000 0.725 0.000   2.02   0.00  52.7  0.00  0.00  0.60  1.33  0.62  0.11  0.00  0.00     14      0    463
 2026 054    40    39   8.0     1  0.03    67     3     0    97     0    70     0   0.0 0.000    64 0.000 0.000 0.000 0.706 0.000   2.21   0.00  50.8  0.00  0.00  0.60  1.33  0.62  0.11  0.00  0.00     15      0    480
 2026 055    41    40   8.0     1  0.03    68     3     0    97     0    71     0   0.0 0.000    64 0.000 0.000 0.000 0.627 0.000   2.29   0.00  51.1  0.00  0.00  0.60  1.32  0.62  0.11  0.00  0.00     16      0    497
 2026 056    42    41   9.0     1  0.03    69     3     0    97     0    72     0   0.0 0.000    65 0.000 0.000 0.000 0.586 0.000   2.34   0.00  49.3  0.00  0.00  0.60  1.32  0.62  0.11  0.00  0.00     17      0    513
 2026 057    43    42   9.0     1  0.03    71     3     0    97     0    74     0   0.0 0.000    66 0.000 0.000 0.000 0.548 0.000   2.37   0.00  47.8  0.00  0.00  0.60  1.32  0.62  0.11  0.00  0.00     18      0    529
 2026 058    44    43   9.0     1  0.03    73     3     0    97     0    76     0   0.0 0.000    67 0.000 0.000 0.000 0.516 0.000   2.39   0.00  46.4  0.00  0.00  0.60  1.32  0.62  0.11  0.00  0.00     18      0    544
 2026 059    45    44   9.0     1  0.03    75     3     0    97     0    78     0   0.0 0.000    68 0.000 0.000 0.000 0.485 0.000   2.39   0.00  45.2  0.00  0.00  0.60  1.31  0.63  0.11  0.00  0.00     19      0    560
 2026 060    46    45   9.0     1  0.03    77     3     0    97     0    80     0   0.0 0.000    70 0.000 0.000 0.000 0.457 0.000   2.38   0.00  44.2  0.00  0.00  0.60  1.31  0.63  0.12  0.00  0.00     20      0    577
 2026 061    47    46   9.0     2  0.04    79     9     0    97     0    88     0   0.0 0.000    72 0.000 0.000 0.000 0.455 0.000   2.21   0.00  45.7  0.00  0.00  0.60  1.32  0.63  0.12  0.00  0.00     21      0    595
 2026 062    48    47  10.0     2  0.04    80    12     0    97     0    92     0   0.0 0.000    74 0.000 0.000 0.000 0.531 0.000   2.17   0.00  46.6  0.00  0.00  0.60  1.31  0.64  0.12  0.00  0.00     22      0    612
 2026 063    49    48  10.0     2  0.04    82    14     0    97     0    95     0   0.0 0.000    75 0.000 0.000 0.000 0.531 0.000   2.13   0.00  47.5  0.00  0.00  0.60  1.31  0.64  0.12  0.00  0.00     24      0    628
 2026 064    50    49  10.0     2  0.04    83    16     0    97     0    99     0   0.0 0.000    77 0.000 0.000 0.000 0.538 0.000   2.09   0.00  48.2  0.00  0.00  0.60  1.31  0.64  0.12  0.00  0.00     25      0    645
 2026 065    51    50  10.0     2  0.04    85    18     0    97     0   103     0   0.0 0.000    78 0.000 0.000 0.000 0.543 0.000   2.05   0.00  48.9  0.00  0.00  0.60  1.31  0.64  0.12  0.00  0.00     26      0    663
 2026 066    52    51  10.0     2  0.04    86    20     0    97     0   107     0   0.0 0.000    80 0.000 0.000 0.000 0.548 0.000   2.02   0.00  49.5  0.00  0.00  0.60  1.31  0.64  0.12  0.00  0.00     27      0    680
 2026 067    53    52  11.0     2  0.04    88    22     0    97     0   110     0   0.0 0.000    81 0.000 0.000 0.000 0.552 0.000   2.00   0.00  50.0  0.00  0.00  0.60  1.31  0.64  0.12  0.00  0.00     28      0    698
 2026 068    54    53  11.0     2  0.04    89    24     0    97     0   113     0   0.0 0.000    83 0.000 0.000 0.000 0.547 0.000   1.99   0.00  50.2  0.00  0.00  0.60  1.31  0.64  0.12  0.00  0.00     29      0    715
 2026 069    55    54  11.0     3  0.04    90    27     0    97     0   117     0   0.0 0.000    81 0.000 0.000 0.000 0.538 0.000   2.14   0.00  48.8  0.00  0.00  0.60  1.31  0.64  0.12  0.00  0.00     31      0    732
 2026 070    56    55  11.0     3  0.04    91    30     0    96     0   121     0   0.0 0.000    80 0.000 0.000 0.000 0.450 0.000   2.20   0.00  47.7  0.00  0.00  0.60  1.31  0.65  0.12  0.00  0.00     32      0    749
 2026 071    57    56  11.0     3  0.04    93    32     0    96     0   125     0   0.0 0.000    79 0.000 0.000 0.000 0.410 0.000   2.23   0.00  46.8  0.00  0.00  0.60  1.30  0.65  0.12  0.00  0.00     33      0    766
 2026 072    58    57  11.0     3  0.04    94    35     0    96     0   130     0   0.0 0.000    82 0.000 0.000 0.000 0.390 0.000   2.23   0.00  46.1  0.00  0.00  0.60  1.30  0.65  0.12  0.00  0.00     35      0    782
 2026 073    59    58  12.0     3  0.04    96    39     0    96     0   135     0   0.0 0.000    84 0.000 0.000 0.000 0.381 0.000   2.25   0.00  45.4  0.00  0.00  0.60  1.29  0.65  0.13  0.00  0.00     36      0    799
 2026 074    60    59  12.0     3  0.04    98    42     0    96     0   140     0   0.0 0.000    81 0.000 0.000 0.000 0.361 0.000   2.28   0.00  44.9  0.00  0.00  0.60  1.29  0.65  0.13  0.01  0.00     38      0    817
 2026 075    61    60  12.0     3  0.04   100    46     0    96     0   146     0   0.0 0.000    79 0.000 0.000 0.000 0.329 0.000   2.29   0.00  44.7  0.00  0.00  0.60  1.29  0.65  0.13  0.01  0.00     39      0    834
 2026 076    62    61  12.0     3  0.05   102    51     0    96     0   152     0   0.0 0.000    77 0.000 0.000 0.000 0.296 0.000   2.32   0.00  44.7  0.00  0.00  0.60  1.28  0.65  0.13  0.01  0.00     41      0    851
 2026 077    63    62  12.0     3  0.05   104    55     0    96     0   159     0   0.0 0.000    75 0.000 0.000 0.000 0.250 0.000   2.30   0.00  45.1  0.00  0.00  0.60  1.28  0.66  0.13  0.01  0.00     42      0    868
 2026 078    64    63  12.0     3  0.05   107    60     0    97     0   167     0   0.0 0.000    74 0.000 0.000 0.000 0.228 0.000   2.28   0.00  44.9  0.00  0.00  0.60  1.28  0.66  0.13  0.01  0.00     44      0    884
 2026 079    65    64  12.0     3  0.05   110    64     0    97     0   174     0   0.0 0.000    72 0.000 0.000 0.000 0.203 0.000   2.30   0.00  45.0  0.00  0.00  0.60  1.28  0.66  0.14  0.01  0.00     46      0    901
 2026 080    66    65  13.0     3  0.05   113    68     0    97     0   181     0   0.0 0.000    71 0.000 0.000 0.000 0.000 0.000   2.33   0.00  46.0  0.00  0.00  0.60  1.27  0.67  0.14  0.01  0.00     47      0    916
 2026 081    67    66  13.0     3  0.06   117    75     0    98     0   192     0   0.0 0.000    71 0.000 0.000 0.000 0.000 0.000   2.29   0.00  48.4  0.00  0.00  0.60  1.27  0.67  0.14  0.01  0.00     49      0    931
 2026 082    68    67  13.0     3  0.06   120    84     0   100     0   204     0   0.0 0.000    70 0.000 0.000 0.000 0.000 0.000   2.23   0.00  50.6  0.00  0.00  0.60  1.27  0.67  0.15  0.01  0.00     51      0    946
 2026 083    69    68  13.0     3  0.06   123    94     0   101     0   217     0   0.0 0.000    69 0.000 0.000 0.000 0.000 0.000   2.18   0.00  51.7  0.00  0.00  0.60  1.27  0.68  0.15  0.01  0.00     53      0    962
 2026 084    70    69  13.0     3  0.07   127   103     0   102     0   230     0   0.0 0.000    69 0.000 0.000 0.000 0.000 0.000   2.08   0.00  52.6  0.00  0.00  0.60  1.27  0.69  0.16  0.01  0.00     55      0    979
 2026 085    71    70  13.0     3  0.07   130   112     0   103     0   242     0   0.0 0.000    68 0.000 0.000 0.000 0.202 0.000   2.05   0.00  52.4  0.00  0.00  0.60  1.27  0.69  0.16  0.01  0.01     57      0    996
 2026 086    72    71  13.0     3  0.07   132   122     0   104     0   255     0   0.0 0.000    67 0.000 0.000 0.000 0.204 0.000   1.97   0.00  52.2  0.00  0.00  0.60  1.27  0.70  0.17  0.01  0.01     59      0   1011
 2026 087    73    72  13.0     3  0.07   135   130     0   105     0   264     0   0.0 0.000    66 0.000 0.000 0.000 0.242 0.000   1.96   0.00  51.9  0.00  0.00  0.60  1.27  0.70  0.17  0.01  0.01     61      0   1029
 2026 088    74    73  14.0     3  0.07   137   138     0   106     0   275     0   0.0 0.000    66 0.000 0.000 0.000 0.221 0.000   1.97   0.00  50.8  0.00  0.00  0.60  1.27  0.71  0.18  0.01  0.01     63      0   1046
 2026 089    75    74  14.0     3  0.07   140   148     0   107     0   288     0   0.0 0.000    65 0.000 0.000 0.000 0.000 0.000   1.96   0.00  50.9  0.00  0.00  0.60  1.27  0.71  0.18  0.01  0.01     66      0   1064
 2026 090    76    75  14.0     3  0.07   143   153     0   108     0   296     0   0.0 0.000    64 0.000 0.000 0.000 0.000 0.000   1.93   0.00  50.9  0.00  0.00  0.60  1.27  0.71  0.19  0.01  0.01     68      0   1082
 2026 091    77    76  14.0     3  0.08   147   166     0   109     0   313     0   0.0 0.000    64 0.000 0.000 0.000 0.000 0.000   1.86   0.00  51.9  0.00  0.00  0.60  1.26  0.72  0.19  0.01  0.01     71      0   1097
 2026 092    78    77  14.0     3  0.08   150   178     0   111     0   328     0   0.0 0.000    63 0.000 0.000 0.000 0.000 0.000   1.84   0.00  52.3  0.00  0.00  0.60  1.27  0.72  0.20  0.01  0.01     73      0   1112
 2026 093    79    78  14.0     3  0.08   154   189     0   113     0   343     0   0.0 0.000    62 0.000 0.000 0.000 0.000 0.000   1.83   0.00  52.4  0.00  0.00  0.60  1.27  0.73  0.20  0.01  0.01     76      0   1127
 2026 094    80    79  14.0     3  0.08   156   198     0   113     0   354     0   0.0 0.000    62 0.000 0.000 0.000 0.000 0.000   1.84   0.00  52.2  0.00  0.00  0.60  1.27  0.74  0.21  0.01  0.01     79      0   1142
 2026 095    81    80  15.0     3  0.08   159   206     0   114     0   365     0   0.0 0.000    61 0.000 0.000 0.000 0.000 0.000   1.82   0.00  52.7  0.00  0.00  0.60  1.27  0.74  0.21  0.01  0.01     82      0   1160
 2026 096    82    81  15.0     3  0.09   163   218     0   116     0   381     0   0.0 0.000    61 0.000 0.000 0.000 0.000 0.000   1.81   0.00  53.5  0.00  0.00  0.60  1.27  0.75  0.22  0.02  0.01     84      0   1176
 2026 097    83    82  15.0     3  0.09   166   233     0   118     0   399     0   0.0 0.000    61 0.000 0.000 0.000 0.000 0.000   1.78   0.00  54.7  0.00  0.00  0.60  1.27  0.75  0.22  0.02  0.01     87      0   1194
 2026 098    84    83  15.0     3  0.09   169   245     0   120     0   415     0   0.0 0.000    61 0.000 0.000 0.000 0.000 0.000   1.78   0.00  55.9  0.00  0.00  0.60  1.27  0.76  0.23  0.02  0.02     90      0   1211
